,SiteEnergyUse(kBtu),TotalGHGEmissions,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,age_batiment,LargestPropertyUseType,PrimaryPropertyType,BuildingType,Ratio_buildingParSurface,Ratio_parkingParSurface,SurfaceParetage,ComplianceStatus,Outlier,is_energyStarImputed,pr_steam,pr_natural,pr_elec
2606,588856.125,22.33,1.0,2,22324,0,22324,53.0,75,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,7441.33333,Compliant,inconnue,False,0.0,0.6707207129755167,0.32927907474852197
2607,1725108.25,39.65,1.0,2,31360,0,31360,53.6,70,Other - Entertainment/Public Assembly,Other,NonResidential,1.0,0.0,10453.33333,Compliant,inconnue,True,0.0,0.3470588005129533,0.6529410545686046
2608,1992158.25,46.01,1.0,1,30496,0,30496,64.6,69,Retail Store,Mixed Use Property,NonResidential,1.0,0.0,15248.0,Compliant,inconnue,True,0.0,0.3495224337725178,0.6504774407354436
2614,1072151.375,12.57,1.0,3,27600,0,27600,84.0,94,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6900.0,Compliant,inconnue,False,0.0,0.10298172681073137,0.8970179234252252
2623,6135173.0,203.21,1.0,2,55974,0,55974,98.0,55,Senior Care Community,Senior Care Community,NonResidential,1.0,0.0,18658.0,Compliant,inconnue,False,0.0,0.5667924930560231,0.43320750694397697
2628,1981360.0,70.92,1.0,1,22583,0,22583,95.0,62,Senior Care Community,Senior Care Community,NonResidential,1.0,0.0,11291.5,Compliant,inconnue,False,0.0,0.6246487261275083,0.3753512738724916
2631,2305643.5,16.07,0.0,3,31686,7358,24328,35.0,19,Office,Small- and Mid-Sized Office,NonResidential,0.77,23.222,7921.5,Compliant,inconnue,False,0.0,0.0,0.9999997831408021
2632,720170.6875,5.02,1.0,3,26694,6034,20660,92.0,35,Office,Small- and Mid-Sized Office,NonResidential,0.77,22.604,6673.5,Compliant,inconnue,False,0.0,0.0,1.000000433924909
2636,227509.5,1.59,1.0,1,29400,0,29400,69.0,44,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,14700.0,Compliant,inconnue,False,0.0,0.0,0.9999978022895747
2637,1244150.0,41.88,1.0,3,22452,0,22452,85.0,24,Hotel,Hotel,NonResidential,1.0,0.0,5613.0,Compliant,inconnue,False,0.0,0.5785194711248643,0.42148052887513565
2642,1581352.75,11.02,1.0,2,25767,0,25767,22.0,104,Other,Other,NonResidential,1.0,0.0,8589.0,Compliant,inconnue,False,0.0,0.0,0.9999995257225183
2643,1822834.25,38.21,1.0,4,33910,0,33910,75.0,63,Retail Store,Retail Store,NonResidential,1.0,0.0,6782.0,Compliant,inconnue,False,0.0,0.3032146230519862,0.6967852397989559
2644,2462408.25,87.41,1.0,2,78401,0,78401,37.6,89,Worship Facility,Worship Facility,NonResidential,1.0,0.0,26133.66667,Compliant,inconnue,True,0.0,0.6182703457072969,0.3817295527660777
2654,4103800.75,48.13,1.0,2,78716,0,78716,38.0,37,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,26238.66667,Compliant,inconnue,False,0.0,0.10307371769937905,0.89692609954321
2655,1594733.625,69.2,1.0,2,33300,0,33300,92.0,106,K-12 School,K-12 School,NonResidential,1.0,0.0,11100.0,Compliant,inconnue,False,0.0,0.7893650577537675,0.21063517739522172
2656,9232576.0,226.73,1.0,1,28808,0,28808,29.0,59,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,14404.0,Compliant,inconnue,False,0.0,0.38115527020844453,0.6188446214794224
2667,1100499.75,7.67,1.0,1,27966,7004,20962,58.0,59,Office,Small- and Mid-Sized Office,NonResidential,0.75,25.045,13983.0,Compliant,inconnue,False,0.0,0.0,1.00000022716952
2668,7588060.5,156.18,1.0,1,26226,0,26226,37.0,66,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,13113.0,Compliant,inconnue,False,0.0,0.2950147801272802,0.704985153979729
2671,1159807.125,8.09,1.0,2,34948,15755,19193,17.0,40,Other,Mixed Use Property,NonResidential,0.55,45.080999999999996,11649.33333,Compliant,inconnue,False,0.0,0.0,0.9999998922234591
2680,6197824.5,43.21,1.0,3,37639,9999,27640,71.4,18,Office,Small- and Mid-Sized Office,NonResidential,0.73,26.566000000000003,9409.75,Compliant,inconnue,True,0.0,0.0,0.9999999193265314
2683,810636.875,9.72,1.0,1,21420,0,21420,74.4,116,Other,Other,NonResidential,1.0,0.0,10710.0,Compliant,inconnue,True,0.0,0.10876633264431747,0.8912338215554283
2684,683274.0,4.76,1.0,1,20880,0,20880,94.0,116,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,10440.0,Compliant,inconnue,False,0.0,0.0,1.0
2686,1063035.875,18.62,1.0,3,26000,0,26000,72.8,50,Office,Mixed Use Property,NonResidential,1.0,0.0,6500.0,Compliant,inconnue,True,0.0,0.22856707446491398,0.7714330431228391
2687,1938776.75,43.91,1.0,3,38675,0,38675,57.2,116,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,9668.75,Compliant,inconnue,True,0.0,0.33974102484981833,0.6602591040974677
2688,5134446.0,185.33,1.0,4,49951,0,49951,64.6,87,Office,Small- and Mid-Sized Office,Nonresidential COS,1.0,0.0,9990.2,Compliant,inconnue,True,0.07441503912983018,0.5179618210026944,0.4076231398674755
2691,1941728.75,19.81,1.0,2,25880,0,25880,8.0,6,Medical Office,Medical Office,NonResidential,1.0,0.0,8626.66667,Compliant,inconnue,False,0.0,0.06999329849753731,0.9300063152487185
2695,1080821.0,37.43,1.0,3,41013,0,41013,78.6,89,Worship Facility,Worship Facility,NonResidential,1.0,0.0,10253.25,Compliant,inconnue,True,0.0,0.5994618905443176,0.4005381094556823
2697,1581036.75,53.88,1.0,2,21075,0,21075,86.8,12,Social/Meeting Hall,Other,NonResidential,1.0,0.0,7025.0,Compliant,inconnue,True,0.0,0.5875745772512878,0.4124255808728039
2699,1544995.75,47.03,1.0,3,46485,0,46485,83.0,66,Worship Facility,Worship Facility,NonResidential,1.0,0.0,11621.25,Compliant,inconnue,False,0.0,0.5086117550808796,0.49138775948089175
2704,1402048.5,28.46,1.0,4,56896,0,56896,96.0,51,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,11379.2,Compliant,inconnue,False,0.0,0.28880955259393665,0.7111900907850192
2706,577123.125,14.79,1.0,2,27500,0,27500,60.0,38,Worship Facility,Worship Facility,NonResidential,1.0,0.0,9166.66667,Compliant,inconnue,False,0.0,0.4045133350010884,0.5954864484073481
2707,541943.3125,3.78,1.0,2,36630,0,36630,90.0,86,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,12210.0,Compliant,inconnue,False,0.0,0.0,0.999999423371425
2708,2099386.75,60.93,0.0,3,26830,0,26830,68.4,116,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6707.5,Compliant,inconnue,True,0.0,0.47795719392817926,0.5220429251542147
2709,1103594.75,7.69,1.0,5,41920,0,41920,95.0,110,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6986.66667,Compliant,inconnue,False,0.0,0.0,1.0000002265324295
2710,1537570.25,26.94,1.0,5,36879,0,36879,92.0,111,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6146.5,Compliant,inconnue,False,0.0,0.22864191083301721,0.7713579265727859
2711,1601955.625,35.72,1.0,6,29820,0,29820,77.4,112,Other,Other,NonResidential,1.0,0.0,4260.0,Compliant,inconnue,True,0.0,0.332193970728746,0.6678056391231186
2715,1078535.75,7.52,0.0,2,33640,0,33640,70.0,111,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,11213.33333,Compliant,inconnue,False,0.0,0.0,1.000000231795747
2716,1567040.75,10.92,1.0,4,43484,0,43484,18.0,110,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,8696.8,Compliant,inconnue,False,0.0,0.0,1.0000001595363746
2720,981009.125,6.84,1.0,3,22480,0,22480,58.8,116,Office,Mixed Use Property,NonResidential,1.0,0.0,5620.0,Compliant,inconnue,True,0.0,0.0,0.9999998725801863
2721,4857581.5,173.67,1.0,4,33018,0,33018,49.0,91,Hotel,Hotel,NonResidential,1.0,0.0,6603.6,Compliant,inconnue,False,0.0,0.6237741970978768,0.3762256999702424
2723,987063.6875,11.18,1.0,2,26510,0,26510,91.0,46,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,8836.66667,Compliant,inconnue,False,0.0,0.09448731746602723,0.9055129991295521
2737,942415.1875,6.76,1.0,1,40028,0,40028,80.0,78,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,20014.0,Compliant,inconnue,False,0.0,0.004473612114830227,0.9955261889282743
2738,2188051.25,15.25,1.0,3,44510,18228,26282,23.0,9,Office,Small- and Mid-Sized Office,NonResidential,0.59,40.953,11127.5,Compliant,inconnue,False,0.0,0.0,0.9999998857430784
2739,666687.5,20.96,1.0,1,21624,0,21624,90.0,62,Worship Facility,Worship Facility,NonResidential,1.0,0.0,10812.0,Compliant,inconnue,False,0.0,0.530339926877285,0.46966082309927815
2747,1539176.625,32.42,0.0,3,21600,0,21600,53.2,23,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,5400.0,Compliant,inconnue,True,0.0,0.30544577689386365,0.6945538170448762
2748,747456.875,20.78,1.0,3,20620,0,20620,69.6,107,Multifamily Housing,Mixed Use Property,NonResidential,1.0,0.0,5155.0,Compliant,inconnue,True,0.0,0.45139460386928676,0.5486055633644416
2751,1200180.875,53.25,1.0,5,40552,0,40552,99.0,106,Hotel,Hotel,NonResidential,1.0,0.0,6758.66667,Compliant,inconnue,False,0.0,0.8104995007523346,0.18950060339863356
2759,1439572.375,10.04,1.0,3,31432,0,31432,68.0,107,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,7858.0,Compliant,inconnue,True,0.0,0.0,0.9999997395059765
2770,1028277.313,34.61,1.0,3,25864,0,25864,74.0,108,Social/Meeting Hall,Other,NonResidential,1.0,0.0,6466.0,Compliant,inconnue,True,0.0,0.5783634360899296,0.42163625951747513
2774,1207504.0,42.71,1.0,3,20686,0,20686,58.0,92,Other,Other,NonResidential,1.0,0.0,5171.5,Compliant,inconnue,True,0.0,0.6155143171368377,0.38448568286316237
2775,637685.0,4.45,1.0,3,22124,0,22124,82.0,87,Residence Hall/Dormitory,Residence Hall,NonResidential,1.0,0.0,5531.0,Compliant,inconnue,False,0.0,0.0,1.0
2778,1594504.875,65.95,1.0,3,27487,0,27487,82.0,90,Residence Hall/Dormitory,Residence Hall,NonResidential,1.0,0.0,6871.75,Compliant,inconnue,False,0.0,0.7453467334177953,0.25465334497644604
2779,1656420.25,53.65,1.0,4,23616,0,23616,55.0,90,Residence Hall/Dormitory,Residence Hall,NonResidential,1.0,0.0,4723.2,Compliant,inconnue,False,0.0,0.5508825432434794,0.44911730582863857
2781,998633.5,6.96,1.0,3,33448,0,33448,78.0,40,Residence Hall/Dormitory,Residence Hall,NonResidential,1.0,0.0,8362.0,Compliant,inconnue,False,0.0,0.0,0.9999994993158151
2782,2217620.0,81.24,0.0,2,29508,7120,22388,66.2,11,Other - Recreation,Mixed Use Property,Nonresidential COS,0.76,24.129,9836.0,Compliant,inconnue,True,0.0,0.6428874198465021,0.3571125801534979
2783,8268496.5,249.46,1.0,2,74840,0,74840,48.0,29,Senior Care Community,Senior Care Community,NonResidential,1.0,0.0,24946.66667,Compliant,inconnue,False,0.0,0.5028065259506369,0.49719341357887736
2784,2473302.0,104.74,1.0,3,20992,0,20992,39.6,103,Other,Other,Nonresidential COS,1.0,0.0,5248.0,Compliant,inconnue,True,0.0,0.7667523011747049,0.23324769882529509
2785,1522596.75,55.23,1.0,2,22344,0,22344,40.0,91,K-12 School,K-12 School,NonResidential,1.0,0.0,7448.0,Compliant,inconnue,False,0.0,0.6351064390489471,0.3648937251442314
2789,2466100.0,96.2,1.0,3,31900,0,31900,37.6,95,College/University,University,NonResidential,1.0,0.0,7975.0,Compliant,inconnue,True,0.0,0.6943704634848546,0.30562953651514535
2790,1631479.125,56.25,1.0,2,29417,0,29417,62.0,66,Other - Recreation,Other,Nonresidential COS,1.0,0.0,9805.66667,Compliant,inconnue,True,0.0,0.5961087611219053,0.4038911622605039
2795,13140574.0,404.21,1.0,1,31841,0,31841,50.6,19,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,15920.5,Compliant,inconnue,True,0.0,0.5155984053664627,0.4844015946335373
2798,2735811.5,78.36,1.0,2,21036,0,21036,63.6,28,Parking,Mixed Use Property,NonResidential,1.0,0.0,7012.0,Compliant,inconnue,True,0.0,0.4696562610399145,0.530343556198956
2800,5652231.0,39.4,1.0,2,32928,0,32928,9.0,17,Parking,Mixed Use Property,NonResidential,1.0,0.0,10976.0,Compliant,inconnue,False,0.0,0.0,0.9999998230787099
2803,1368120.5,29.7,1.0,1,44476,0,44476,33.0,56,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,22238.0,Compliant,inconnue,False,0.0,0.31942800360056006,0.6805716309345559
2804,1295485.25,27.06,1.0,1,35017,0,35017,66.0,47,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,17508.5,Compliant,inconnue,False,0.0,0.3017047087182197,0.6982950983038981
2805,1632498.625,60.83,1.0,3,29084,0,29084,66.0,66,Residence Hall/Dormitory,Residence Hall,NonResidential,1.0,0.0,7271.0,Compliant,inconnue,False,0.0,0.6565604304873457,0.34343979922188295
2815,470666.6875,19.28,1.0,2,22952,0,22952,98.0,53,Worship Facility,Worship Facility,NonResidential,1.0,0.0,7650.66667,Compliant,inconnue,False,0.0,0.7368037917491239,0.263196872202688
2829,592088.125,19.14,1.0,1,21040,0,21040,43.0,40,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,10520.0,Compliant,inconnue,False,0.0,0.5493658566450729,0.4506339322377053
2830,1321065.0,46.61,1.0,2,28032,0,28032,52.0,65,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,9344.0,Compliant,inconnue,False,0.0,0.6135421042870715,0.3864578957129286
2831,550324.1875,20.46,1.0,1,25620,0,25620,82.0,42,Distribution Center,Distribution Center,NonResidential,1.0,0.0,12810.0,Compliant,inconnue,False,0.0,0.6548412884360094,0.34515837085572404
2832,1632472.0,11.38,1.0,3,33238,0,33238,14.0,24,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,8309.5,Compliant,inconnue,False,0.0,0.0,1.0
2833,1181428.75,38.36,1.0,4,27800,0,27800,8.0,104,K-12 School,K-12 School,NonResidential,1.0,0.0,5560.0,Compliant,inconnue,False,0.0,0.5526943541876732,0.4473058574205173
2835,13270687.0,92.52,1.0,6,706176,0,706176,82.0,16,Office,Large Office,NonResidential,1.0,0.0,100882.28571,Compliant,inconnue,False,0.0,0.0,0.9999998492919018
2839,8687690.0,206.33,1.0,1,33706,0,33706,22.0,18,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,16853.0,Compliant,inconnue,False,0.0,0.3636402772198363,0.6363597227801636
2841,2171751.5,93.55,1.0,2,37600,0,37600,66.2,55,Non-Refrigerated Warehouse,Mixed Use Property,NonResidential,1.0,0.0,12533.33333,Compliant,inconnue,True,0.0,0.7825490163124096,0.2174507534586715
2862,786324.0,19.61,1.0,3,33708,0,33708,64.8,104,Other,Other,NonResidential,1.0,0.0,8427.0,Compliant,inconnue,True,0.21173003278546756,0.067084306214741,0.7211861777079168
2881,5981430.0,41.7,1.0,2,47237,0,47237,72.2,68,Other,Other,NonResidential,1.0,0.0,15745.66667,Compliant,inconnue,True,0.0,0.0,1.0
2896,13906080.0,364.27,1.0,1,76585,38585,38000,18.0,19,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,0.5,50.382000000000005,38292.5,Compliant,inconnue,False,0.0,0.416655880017949,0.5833439761600682
2897,964236.0,38.18,1.0,3,26373,0,26373,75.0,78,Worship Facility,Worship Facility,NonResidential,1.0,0.0,6593.25,Compliant,inconnue,False,0.0,0.7070447483811018,0.2929552516188983
2901,3605749.75,25.14,6.0,2,75868,0,75868,57.0,60,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,25289.33333,Compliant,inconnue,True,0.0,0.0,1.0000000693337079
2904,1607972.25,51.89,1.0,2,21656,0,21656,62.0,69,Other - Entertainment/Public Assembly,Mixed Use Property,NonResidential,1.0,0.0,7218.66667,Compliant,inconnue,True,0.0,0.5483515029565964,0.45164834156808364
2912,421430.0,2.94,1.0,3,23040,0,23040,82.2,95,Distribution Center,Distribution Center,Nonresidential COS,1.0,0.0,5760.0,Compliant,inconnue,True,0.0,0.0,1.0
2913,5447076.5,37.97,1.0,2,36771,0,36771,62.0,60,Other,Other,NonResidential,1.0,0.0,12257.0,Compliant,inconnue,True,0.0,0.0,0.9999999082076413
2916,375773.5938,2.62,1.0,1,24024,0,24024,75.0,39,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,12012.0,Compliant,inconnue,True,0.0,0.0,0.9999984197931686
2917,965425.1875,29.39,1.0,1,42420,0,42420,34.0,63,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,21210.0,Compliant,inconnue,False,0.0,0.5086929638450105,0.49130684194004415
2918,374753.8125,6.88,1.0,1,36982,0,36982,76.8,37,Distribution Center,Distribution Center,NonResidential,1.0,0.0,18491.0,Compliant,inconnue,True,0.0,0.2465618678662542,0.7534386324622114
2919,439266.9063,3.06,1.0,2,23400,0,23400,82.2,52,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,7800.0,Compliant,inconnue,True,0.0,0.0,1.000000213309946
2924,1683064.25,67.15,1.0,2,30720,0,30720,71.2,68,Other,Other,NonResidential,1.0,0.0,10240.0,Compliant,inconnue,True,0.0,0.7135895138881359,0.2864103375732685
2926,127374.0,0.89,1.0,1,23232,0,23232,84.2,44,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,11616.0,Compliant,inconnue,True,0.0,0.0,1.0
2927,1063269.125,17.65,1.0,1,35046,0,35046,100.0,42,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,17523.0,Compliant,inconnue,False,0.0,0.2087006899593741,0.7912991924786681
2928,895784.6875,14.19,1.0,1,25577,0,25577,65.4,55,Refrigerated Warehouse,Refrigerated Warehouse,NonResidential,1.0,0.0,12788.5,Compliant,inconnue,True,0.0,0.19214103835638516,0.8078581941600782
2929,405062.0,2.82,1.0,1,43380,0,43380,89.0,42,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,21690.0,Compliant,inconnue,False,0.0,0.0,1.0
2930,2720238.25,77.84,1.0,3,20410,0,20410,8.0,21,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,5102.5,Compliant,inconnue,False,0.0,0.4691052337051727,0.5308946743911126
2938,624125.625,4.35,1.0,3,24696,6300,18396,87.0,33,Office,Small- and Mid-Sized Office,NonResidential,0.74,25.509999999999998,6174.0,Compliant,inconnue,False,0.0,0.0,0.9999989985990401
2945,689803.0,21.87,1.0,1,24955,0,24955,47.0,14,Worship Facility,Worship Facility,NonResidential,1.0,0.0,12477.5,Compliant,inconnue,False,0.0,0.5360907389501061,0.46390926104989394
2962,8521989.0,286.33,1.0,3,34074,0,34074,63.8,25,Other,Other,NonResidential,1.0,0.0,8518.5,Compliant,inconnue,True,0.0,0.5771187923382675,0.4228812076617325
2963,17457560.0,423.57,0.0,10,392552,22225,370327,23.0,10,Hotel,Hotel,NonResidential,0.94,5.662,35686.54545,Compliant,inconnue,False,0.0,0.37477436709368317,0.625225461060996
2981,1765813.625,67.33,1.0,2,76475,0,76475,40.6,55,Worship Facility,Worship Facility,NonResidential,1.0,0.0,25491.66667,Compliant,inconnue,True,0.0,0.6753674244641759,0.32463278790251715
2982,1573155.0,62.94,1.0,2,32961,0,32961,86.0,28,K-12 School,K-12 School,NonResidential,1.0,0.0,10987.0,Compliant,inconnue,False,0.0,0.7160743855500571,0.28392561444994296
2985,1082920.125,26.67,1.0,1,27376,14570,12806,71.2,12,Other,Other,Nonresidential COS,0.47,53.222,13688.0,Compliant,inconnue,True,0.0,0.3826598014327234,0.6173400831386341
2995,1242666.25,53.02,1.0,3,25200,0,25200,79.0,105,Other,Other,NonResidential,1.0,0.0,6300.0,Compliant,inconnue,True,0.0,0.7737218259528654,0.22627797286680956
2996,11521140.0,338.58,1.0,1,44755,0,44755,56.0,20,Supermarket/Grocery Store,Supermarket / Grocery Store,NonResidential,1.0,0.0,22377.5,Compliant,inconnue,False,0.0,0.48584853582197596,0.5141513773810578
2997,209644.9063,4.8,1.0,2,22320,0,22320,80.4,109,Other,Other,NonResidential,1.0,0.0,7440.0,Compliant,inconnue,True,0.0,0.34515028901515454,0.654850157931073
2998,932083.5,9.09,1.0,3,24000,0,24000,53.2,104,Office,Mixed Use Property,NonResidential,1.0,0.0,6000.0,Compliant,inconnue,True,0.0,0.0601652105203021,0.9398342530470715
2999,2701872.0,128.07,1.0,3,23422,0,23422,65.0,96,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,5855.5,Compliant,inconnue,False,0.0,0.876273931555603,0.12372606844439707
3000,3371659.75,28.79,5.0,2,38879,11328,27551,69.0,41,Other,Other,NonResidential,0.71,29.137,12959.66667,Compliant,inconnue,True,0.0,0.03398089027221682,0.966018887285409
3003,3392129.0,83.65,1.0,5,53034,14625,38409,93.0,18,Multifamily Housing,Mixed Use Property,NonResidential,0.72,27.577,8839.0,Compliant,inconnue,False,0.0,0.38338872136053787,0.6166112786394621
3009,79711.79688,0.87,1.0,2,23040,0,23040,99.0,96,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,7680.0,Compliant,inconnue,False,0.0,0.08614785099296836,0.9138546971869492
3012,595936.5,4.15,1.0,2,61880,0,61880,66.0,58,Non-Refrigerated Warehouse,Warehouse,NonResidential,1.0,0.0,20626.66667,Compliant,inconnue,False,0.0,0.0,1.0000008390155664
3014,1027394.313,7.31,1.0,2,27938,0,27938,97.0,91,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,9312.66667,Compliant,inconnue,False,0.0,0.0030582221063939256,0.9969414732393989
3019,1623657.0,11.32,1.0,2,21600,0,21600,62.0,92,Other,Other,NonResidential,1.0,0.0,7200.0,Compliant,inconnue,True,0.0,0.0,1.0
3020,2028125.625,63.22,1.0,3,27908,0,27908,64.6,87,Other,Other,Nonresidential COS,1.0,0.0,6977.0,Compliant,inconnue,True,0.0,0.524474414645789,0.47552577025399995
3024,3724098.25,39.31,1.0,3,54969,0,54969,67.0,16,Retail Store,Retail Store,NonResidential,1.0,0.0,13742.25,Compliant,inconnue,False,0.0,0.07770847613915664,0.9222914567304985
3025,1755072.75,51.14,1.0,2,36825,0,36825,40.6,65,K-12 School,K-12 School,NonResidential,1.0,0.0,12275.0,Compliant,inconnue,True,0.0,0.4804986004141424,0.5195015420300954
3028,2076289.625,54.02,1.0,3,25834,0,25834,73.0,58,Office,Small- and Mid-Sized Office,NonResidential,1.0,0.0,6458.5,Compliant,inconnue,False,0.0,0.4127728567732934,0.5872268422089717
3032,3481727.5,150.23,1.0,1,37700,0,37700,38.0,87,Worship Facility,Worship Facility,NonResidential,1.0,0.0,18850.0,Compliant,inconnue,False,0.0,0.784065094123535,0.21593504948333836
3041,1021754.688,7.12,1.0,6,97229,0,97229,100.0,12,Multifamily Housing,Mixed Use Property,NonResidential,1.0,0.0,13889.85714,Compliant,inconnue,False,0.0,0.0,0.9999993266485507
